Year,Month_No,Month,Round,State,Station Code,Station Name,DO,pH,BOD
2017,6,June,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.3,7.18,1.0
2017,7,July,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.6,7.45,1.0
2017,8,August,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.56,1.0
2017,9,September,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.6,7.48,1.0
2017,10,October,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.84,1.0
2017,11,November,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.64,1.0
2018,1,January,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.38,1.0
2018,2,February,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.82,1.0
2018,3,March,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.32,1.0
2018,4,April,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.48,1.0
2018,5,May,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.5,1.0
2018,6,June,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.5,1.0
2018,7,July,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,7.4,1.0
2018,8,August,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.45,1.0
2018,9,September,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.6,7.56,1.0
2019,1,January,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,8.0,1.0
2019,2,February,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,7.4,1.0
2019,3,March,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.4,1.0
2019,4,April,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.6,1.0
2019,5,May,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.6,1.0
2019,7,July,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.6,1.0
2019,8,August,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.7,1.0
2020,1,January,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",11.0,7.7,1.0
2020,2,February,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.8,7.7,1.0
2020,3,March,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",11.6,7.7,1.0
2020,4,April,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.6,7.8,0.6
2020,5,May,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",11.0,7.1,0.6
2020,6,June,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.6,7.5,0.4
2020,7,July,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.9,1.0
2020,8,August,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.4,7.8,1.0
2020,8,August,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,7.8,1.0
2020,9,September,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.8,7.8,1.0
2020,9,September,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.2,8.0,1.0
2020,10,October,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,8.4,1.0
2020,10,October,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",11.6,7.5,1.0
2020,12,December,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.8,7.6,1.0
2021,1,January,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",11.0,7.6,1.0
2021,1,January,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.1,1.0
2021,2,February,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.2,1.0
2021,2,February,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.2,1.0
2021,3,March,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.81,1.0
2021,3,March,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.14,1.0
2021,4,April,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.6,7.3,1.0
2021,4,April,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,7.26,1.0
2021,5,May,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,7.6,1.0
2021,5,May,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.8,1.0
2021,6,June,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.2,7.55,1.0
2021,6,June,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.7,1.2
2021,7,July,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,8.25,1.2
2021,7,July,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,7.8,1.2
2021,8,August,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,8.15,1.0
2021,8,August,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,8.16,1.0
2021,9,September,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,7.6,1.0
2021,9,September,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.8,1.0
2021,10,October,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.84,1.2
2021,10,October,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.7,1.0
2021,11,November,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,7.6,1.0
2021,11,November,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.26,1.0
2022,1,January,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.68,1.0
2022,1,January,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,7.6,1.0
2022,2,February,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.57,1.0
2022,2,February,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,7.19,1.0
2022,3,March,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",11.0,7.5,1.0
2022,3,March,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.8,7.3,1.0
2022,4,April,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.4,1.0
2022,4,April,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.06,1.0
2022,5,May,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.3,1.0
2022,5,May,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.36,1.0
2022,6,June,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.37,1.0
2022,6,June,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.28,1.0
2022,7,July,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",8.2,8.2,1.6
2022,7,July,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.5,1.0
2022,8,August,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.6,7.4,1.0
2022,8,August,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,8.11,1.0
2022,9,September,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,8.09,1.0
2022,9,September,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.64,1.0
2022,10,October,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,8.06,1.0
2022,10,October,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.6,7.03,1.0
2022,11,November,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.4,1.0
2022,11,November,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.6,7.95,1.0
2023,1,January,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.8,7.08,1.0
2023,1,January,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",11.0,7.1,1.0
2023,2,February,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.9,1.0
2023,2,February,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.6,7.22,1.0
2023,3,March,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.6,7.4,1.0
2023,3,March,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.8,8.25,1.6
2023,4,April,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.6,7.9,1.0
2023,4,April,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.1,1.0
2023,5,May,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,8.34,1.0
2023,5,May,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.79,1.0
2023,6,June,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.6,1.0
2023,6,June,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.6,7.9,1.0
2023,7,July,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.5,1.0
2023,7,July,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.6,7.9,1.0
2023,8,August,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",9.8,7.8,1.0
2023,8,August,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,7.6,1.0
2023,9,September,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.0,8.1,1.0
2023,9,September,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.15,1.0
2023,10,October,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.5,1.0
2023,10,October,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.2,7.68,1.0
2023,11,November,1,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.74,1.0
2023,11,November,2,Uttarakhand,1060,"GANGA AT RISHIKESH U/S,",10.4,7.74,1.0
2024,1,January,1,Uttarakhand,1060,U/S RISHIKESH ,10.8,7.8,1.0
2024,1,January,2,Uttarakhand,1060,U/S RISHIKESH ,11.0,7.61,1.0
2024,2,February,1,Uttarakhand,1060,U/S RISHIKESH ,10.6,7.5,1.0
2024,2,February,2,Uttarakhand,1060,U/S RISHIKESH ,10.8,7.61,1.0
2024,3,March,1,Uttarakhand,1060,U/S RISHIKESH ,10.4,7.6,1.0
2024,3,March,2,Uttarakhand,1060,U/S RISHIKESH ,10.6,7.43,1.0
2024,4,April,1,Uttarakhand,1060,U/S RISHIKESH ,10.2,7.97,1.0
2024,4,April,2,Uttarakhand,1060,U/S RISHIKESH ,10.0,7.8,1.0
2024,5,May,1,Uttarakhand,1060,U/S RISHIKESH ,10.0,7.8,1.0
2024,5,May,2,Uttarakhand,1060,U/S RISHIKESH ,9.8,7.63,1.0
2024,6,June,1,Uttarakhand,1060,U/S RISHIKESH ,10.4,7.82,1.0
2024,6,June,2,Uttarakhand,1060,U/S RISHIKESH ,10.0,7.8,1.0
2024,7,July,1,Uttarakhand,1060,U/S RISHIKESH ,10.3,7.89,1.0
2024,7,July,2,Uttarakhand,1060,U/S RISHIKESH ,9.0,7.88,1.0
2024,8,August,1,Uttarakhand,1060,U/S RISHIKESH ,9.8,7.85,1.0
2024,8,August,2,Uttarakhand,1060,U/S RISHIKESH ,9.4,7.65,1.0
2024,9,September,1,Uttarakhand,1060,U/S RISHIKESH ,9.8,7.91,1.0
2024,10,October,1,Uttarakhand,1060,U/S RISHIKESH ,10.2,7.92,1.0
2024,10,October,2,Uttarakhand,1060,U/S RISHIKESH ,10.1,7.94,1.0
2024,11,November,1,Uttarakhand,1060,U/S RISHIKESH ,10.4,8.31,1.0
2024,11,November,2,Uttarakhand,1060,U/S RISHIKESH ,10.2,7.98,1.0
2024,12,December,1,Uttarakhand,1060,U/S RISHIKESH ,10.5,8.14,1.0
2024,12,December,2,Uttarakhand,1060,U/S RISHIKESH ,10.4,8.01,1.0
2014,2,February,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",6.2,7.71,4.8
2014,3,March,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",6.0,7.66,5.2
2014,4,April,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",6.0,7.65,6.8
2014,5,May,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",5.8,7.63,7.2
2014,6,June,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",4.0,6.3,6.0
2014,7,July,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",6.0,7.58,4.4
2016,1,January,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",10.0,7.68,1.2
2016,2,February,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",10.2,7.64,1.0
2016,3,March,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",10.6,7.82,1.2
2016,4,April,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",4.0,6.3,6.4
2016,5,May,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.4,7.62,1.2
2016,6,June,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.4,7.46,1.0
2016,7,July,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.4,7.78,1.0
2016,8,August,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.2,7.71,1.0
2016,9,September,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.8,7.82,1.0
2016,10,October,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.6,7.52,1.0
2016,11,November,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.6,7.46,1.0
2018,1,January,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.2,7.76,1.0
2018,2,February,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.0,7.74,1.0
2018,3,March,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.2,7.69,1.2
2018,4,April,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.0,7.72,1.0
2018,5,May,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.8,7.68,1.2
2018,6,June,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",9.2,7.9,1.0
2018,7,July,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",8.6,7.67,1.0
2018,8,August,1,Uttarakhand,1061,"GANGA AT HARIDWAR D/S, Upper Ganga Cal D/S Balkumari Mandir, Ajeetpur, Haridwar",10.6,8.04,1.2
