Actual_DO,Actual_pH,Actual_BOD,Predicted_DO,Predicted_pH,Predicted_BOD,Actual_WQI,Predicted_WQI,Actual_Category,Predicted_Category
7.3,7.2,2.0,6.702847,7.446777,1.9947406,83.64285714285714,79.631035,Good,Good
5.6,7.39,2.4,7.819062,7.3503737,1.7598706,71.92857142857143,87.034485,Good,Good
7.1,6.77,1.8,6.679382,7.336132,2.1503658,83.71428571428571,79.05415,Good,Good
7.5,7.01,2.0,7.7206206,7.1634793,1.5630772,85.45714285714286,88.52402,Good,Good
7.3,7.17,2.9,7.8834963,7.175139,1.5589889,78.37142857142857,89.31295,Good,Good
7.6,7.32,2.2,7.473229,7.2146,2.0183794,83.42857142857143,84.33616,Good,Good
7.5,7.12,2.2,7.8196983,7.2424603,1.7224963,83.78571428571429,87.7244,Good,Good
7.8,7.04,2.3,7.9491944,7.165915,1.6900226,85.02857142857142,88.894775,Good,Good
7.3,7.09,2.5,8.127684,7.118637,1.6565602,81.11428571428571,90.19061,Good,Excellent
8.5,7.03,2.8,7.823351,7.1332955,1.8491461,85.57142857142857,87.450615,Good,Good
8.2,7.17,2.3,8.535271,7.055697,1.7898463,86.47142857142858,91.698586,Good,Excellent
6.0,7.17,1.8,6.718966,7.2454133,2.3093562,78.47142857142858,78.68692,Good,Good
7.2,7.06,2.1,6.7989855,7.327946,1.8985832,83.14285714285714,81.19795,Good,Good
5.5,7.47,2.4,7.81643,7.1856346,1.7247027,71.08571428571429,87.93836,Good,Good
7.2,6.92,2.0,6.5484276,7.397007,2.163095,83.65714285714286,78.06211,Good,Good
7.6,6.99,1.9,7.837454,7.185061,1.5627949,86.55714285714285,89.01738,Good,Good
7.4,7.21,2.8,8.026872,7.202856,1.4777298,79.3,90.398605,Good,Excellent
7.7,7.3,2.3,7.5203376,7.2454004,1.9689422,83.41428571428573,84.73632,Good,Good
7.4,7.21,2.1,7.853121,7.2547054,1.721204,83.5,87.84679,Good,Good
7.7,7.09,2.4,7.8629603,7.255727,1.6742549,83.71428571428571,88.1733,Good,Good
7.5,6.78,2.5,8.037927,7.1859097,1.6905181,81.55714285714285,89.24977,Good,Good
8.3,7.04,2.9,7.9120483,7.142404,1.7688473,83.92857142857144,88.33686,Good,Good
8.3,7.04,2.3,8.365846,7.0835733,1.844296,87.52857142857144,90.40529,Good,Excellent
6.4,7.11,2.7,7.008996,7.3393083,2.4698853,75.32857142857142,78.77149,Good,Good
5.8,7.07,2.8,6.8700547,7.298266,2.5275788,71.9,77.906525,Good,Good
5.4,7.36,2.7,6.8689895,7.1998043,2.4278746,69.25714285714285,78.9214,Medium,Good
6.0,6.82,1.7,6.4690795,7.38656,2.5117447,79.02857142857142,75.61824,Good,Good
5.3,7.04,2.7,7.224773,7.2042136,1.8185766,70.12857142857143,84.337204,Good,Good
7.4,7.09,2.8,6.477789,7.3819532,2.5532236,79.81428571428572,75.432655,Good,Good
6.7,7.07,2.6,7.7617855,7.2320695,2.0098193,77.6,85.75543,Good,Good
7.4,7.37,2.8,7.380929,7.2652936,2.0810475,78.61428571428571,83.28139,Good,Good
7.4,7.09,2.7,7.53542,7.3525853,2.1918828,80.41428571428571,83.014725,Good,Good
7.2,7.07,2.4,7.814911,7.212367,1.9394672,81.3,86.52761,Good,Good
7.0,7.22,2.9,7.8930135,7.1861253,1.8457338,76.65714285714284,87.59299,Good,Good
7.8,7.2,1.7,7.514482,7.2394934,2.2639065,87.94285714285714,82.96257,Good,Good
7.5,7.33,1.3,7.965,7.6147,1.468116,88.28571428571429,88.38188,Good,Good
7.8,7.48,1.1,7.5280504,7.577507,1.6195323,90.34285714285713,85.44803,Excellent,Good
7.9,7.81,1.5,7.5856133,7.6008067,1.5131711,87.02857142857142,86.274155,Good,Good
7.5,7.3,2.4,7.5505342,7.5989056,1.5607978,81.81428571428572,85.82115,Good,Good
7.6,7.52,1.6,7.365412,7.5597205,1.926391,86.17142857142858,82.86992,Good,Good
7.3,7.36,1.4,7.475485,7.5503654,1.6342562,86.55714285714285,85.21318,Good,Good
7.2,7.9,1.5,7.373972,7.4997168,1.5061908,83.14285714285714,85.69107,Good,Good
7.6,7.7,2.0,7.2914724,7.566673,1.5851083,83.0,84.51812,Good,Good
8.5,8.12,2.1,7.3386297,7.534939,1.6452953,85.1,84.528786,Good,Good
8.3,7.65,1.4,7.6427107,7.6116166,1.540362,90.31428571428572,86.35017,Excellent,Good
8.5,7.86,1.9,7.666625,7.575326,1.5207586,87.41428571428571,86.7429,Good,Good
8.4,7.74,1.0,7.6972165,7.5913653,1.5607214,92.82857142857142,86.58733,Excellent,Good
